Kode Item;Nama Item;Jenis;Jumlah;Satuan;Total Harga;
01501;T 25K;PULSA;1;PCS;25.400;
0124;T 100K;PULSA;1;PCS;99.200;
01112000;I 20K;PULSA;1;PCS;20.300;
096;GAS ELPIJI 12 KG;HOME CARE;1;PCS;197.000;
0111;S 100;PULSA;1;PCS;99.850;
8997014442983;ON LINE ES TELLER 16;ROKOK;1;PCS;22.500;
011102010;I 30K;PULSA;1;PCS;31.250;
0271;PLN 20K;PULSA;1;PCS;21.000;
01334;SR 25K;PULSA;1;PCS;25.300;
0143;SR 50K;PULSA;1;PCS;50.350;
0150;B 50K;PULSA;1;PCS;50.500;
